wavelength_nm,dark_mean,water_mean_raw,water_corr,corr_2pct,trans_2pct,norm_2pct,corr_4pct,trans_4pct,norm_4pct,corr_6pct,trans_6pct,norm_6pct,corr_8pct,trans_8pct,norm_8pct,corr_10pct,trans_10pct,norm_10pct,corr_12pct,trans_12pct,norm_12pct,corr_14pct,trans_14pct,norm_14pct,corr_16pct,trans_16pct,norm_16pct,corr_18pct,trans_18pct,norm_18pct,corr_20pct,trans_20pct,norm_20pct
1201.512,2923.55049,30010.10696,27086.55647,27500.4331,1.0152797802281879,0.00783099795304169,26349.33991,0.9727829352979397,0.007884054083004507,27393.179979999997,1.0113201362579847,0.007877222486097235,27195.909,1.0040371514231097,0.007886374701191667,28700.302099999997,1.0595773638405206,0.007939048122962394,27584.358389999998,1.0183781914305476,0.007932625665056658,28357.38192,1.046917202317966,0.0079093963551893,27932.05592,1.031214726424765,0.007916104783554784,28413.06481,1.0489729412990976,0.007912650538303522,28859.091709999997,1.0654396671634205,0.00793671353431222
1207.42,2907.24251,30374.58061,27467.3381,27886.99849,1.015278524204717,0.007833392362603536,26702.26121,0.9721459397625429,0.007883930119317458,27762.74891,1.0107549850271074,0.00787373403908533,27553.4136,1.0031337401420781,0.007880153933980966,29008.09707,1.0560942223229122,0.007922563629656817,27919.9167,1.016476973427578,0.007919990863129497,28685.19348,1.0443383110356805,0.00789485218206258,28241.11248,1.028170708686183,0.007898104093866981,28726.08114,1.045826903044529,0.007893405291173362,29155.36806,1.0614558991429897,0.007915152766620725
1213.327,2924.29809,30860.79414,27936.49605,28381.51499,1.015929662016436,0.00783776694060108,27178.8814,0.9728808276942089,0.007886430587811112,28241.22421,1.0109078876411202,0.007874364992758261,28028.16874,1.0032814670041628,0.007880661664973792,29526.78057,1.0569249814706092,0.007923577117255049,28390.286369999998,1.0162436376841182,0.007916123253290486,29173.39814,1.0442754913782395,0.007891791035143616,28718.24064,1.0279829148437531,0.007893362362310447,29213.97874,1.045728093019024,0.007888862354053295,29655.484959999998,1.0615320155728691,0.00791078826361391
1219.235,2934.34719,31318.03158,28383.68439,28867.76616,1.0170549306900605,0.007843096754655745,27651.44596,0.9742021359898585,0.007890942280872473,28721.05853,1.01188619966895,0.00787690353346344,28529.555529999998,1.0051392602170912,0.007885583462410951,30150.303659999998,1.0622406607164223,0.00793668500305348,28909.029309999998,1.018508693684076,0.00791860970907803,29734.20807,1.047580985662165,0.007897184389968118,29272.82111,1.0313256273492548,0.007898381982062015,29786.46114,1.0494219401091642,0.007894625525458108,30250.57724,1.0657734501394658,0.007918871715249989
1225.142,2910.11118,31381.13773,28471.02655,28998.28294,1.0185190509051034,0.007849033739953076,27781.5356,0.9757827154988903,0.007895996456439992,28863.48658,1.0137845409019859,0.007880603831867389,28692.81976,1.007790137444131,0.007893271109240416,30446.69092,1.0693921017048822,0.007957781246706245,29086.83324,1.0216292408325545,0.00792496388348666,29947.746180000002,1.0518674529492862,0.00790795704543424,29499.43121,1.0361210951840443,0.007909709170455042,30024.999369999998,1.0545808496673261,0.00790707477974188,30530.411099999998,1.0723326412689533,0.007934635612429105
1231.049,2915.95284,30322.63494,27406.682099999998,27947.60581,1.0197369279515962,0.007854856690138834,26769.93462,0.9767667068316891,0.007901658590721186,27812.92957,1.014822935097277,0.007884215969780964,27678.23625,1.0099083190372762,0.007901702239121332,29462.15578,1.0749989974160354,0.007982463701089995,28055.319519999997,1.0236671267843838,0.007933118164804479,28919.38605,1.0551947128981367,0.007921657664514175,28493.188459999998,1.0396438487532207,0.00792437425447475,29006.895340000003,1.0583877039242195,0.007923019754675915,29517.378190000003,1.0770139224550646,0.007954041513390808
1236.957,2915.72682,27176.4504,24260.72358,24749.98766,1.020166920347064,0.007860284295626588,23708.17594,0.9772246018063736,0.007906977852226703,24616.35921,1.0146589044975218,0.007888192490714449,24519.5795,1.01066975266201,0.007910248258157438,26154.3909,1.078054857422352,0.008007359690210394,24843.17938,1.024008179231726,0.007941620451883326,25627.68438,1.0563446014086277,0.007936054435978383,25254.4027,1.0409583463874574,0.007939603799399472,25714.46628,1.0599216546533028,0.007939447732067222,26187.771240000002,1.0794307578521118,0.007974633164455437
1242.864,2939.47607,23386.17731,20446.70124,20869.35278,1.0206708913598819,0.007864643822963799,19979.5414,0.9771523125165006,0.007911499120720762,20746.24334,1.014649898606334,0.0078915646962739,20669.658209999998,1.010904300277241,0.00791750005305175,22070.15552,1.0793993251500162,0.008028375265517064,20939.603909999998,1.0241067086673,0.0079481056809707,21610.90957,1.0569386873870126,0.007947585012525484,21297.103,1.041591147149759,0.00795195195475717,21685.43618,1.0605836083512903,0.007952931338962464,22089.30421,1.080335842477444,0.00799184812170401
1248.77,2901.78335,21658.38857,18756.605219999998,19142.35516,1.020566085145764,0.007867641652526505,18325.97049,0.9770409023941702,0.007915230105543508,19019.29926,1.0140054149948143,0.007893598110435166,18956.6448,1.010665020543627,0.007922973171465744,20243.73721,1.0792857754672092,0.008044820309474765,19203.54421,1.0238283519196445,0.007952824075385221,19827.299669999997,1.057083594682599,0.007956720668105521,19536.971019999997,1.0416048528423418,0.007961264147692946,19895.09022,1.0606978174699782,0.007963211892247496,20253.262359999997,1.0797936045699852,0.008004953213686668
1254.677,2926.69735,22279.00082,19352.303470000003,19755.95823,1.0208582280980527,0.007869798857668418,18916.47748,0.9774793739321203,0.007918868485361556,19632.645050000003,1.0144862124777336,0.007895745513488322,19563.541110000002,1.0109153745096784,0.00792814816524744,20906.625740000003,1.0803171711527528,0.008060074461330686,19814.992970000003,1.0239087559120423,0.007957246898216627,20468.31956,1.0576683851475381,0.007964918112112016,20163.82569,1.041934140876719,0.007969711950359379,20533.75143,1.0610494746442707,0.007972775686742184,20919.65043,1.0809902016279203,0.008016971808707269
1260.584,2923.70697,23802.53857,20878.8316,21317.571490000002,1.021013622716321,0.007871965246486503,20421.8109,0.9781108105685377,0.00792273570867221,21190.35887,1.014920723341626,0.007899119891635307,21121.382560000002,1.0116170753539677,0.007934548193802737,22590.620740000002,1.081986826312637,0.008078156038428378,21387.343090000002,1.0243553614369878,0.007964559601983548,22096.22496,1.0583075424584583,0.007976011637893143,21769.04899,1.0426373183641175,0.007981468369666785,22173.26248,1.0619972853270199,0.007986139615109843,22591.747900000002,1.0820408120921863,0.008032592055922012
1266.49,2913.25803,24747.98937,21834.73134,22298.52824,1.021241246012052,0.007874515036273991,21376.38066,0.9790081832076254,0.007928552992577576,22175.66616,1.0156143354681644,0.007905016034318237,22111.57637,1.0126791131839041,0.00794433965094292,23687.27316,1.0848438110436582,0.008103806742996563,22399.88064,1.0258830434503527,0.007976460331161705,23152.80859,1.060366085090562,0.007992498768253567,22809.688179999997,1.0446516526729108,0.007999326650397024,23235.84204,1.0641689003717323,0.008006248092796112,23684.49041,1.0847163650056617,0.008056253468190895
1272.397,2920.43841,24722.31192,21801.87351,22274.88237,1.0216957895743703,0.007877816222935364,21363.92002,0.9799121167362465,0.007935777954473956,22167.17053,1.0167553040720305,0.007914015883381023,22118.67629,1.0145309888095024,0.007957707193359417,23749.472990000002,1.089331748443852,0.008138682529918785,22404.79257,1.0276544609674694,0.007993961708962475,23171.479290000003,1.0628205543606972,0.008015161378845378,22834.90231,1.0473825701046369,0.008024532622140656,23269.29825,1.0673072770249274,0.0080346682734557,23728.5259,1.0883709553271324,0.008089657529217474
1278.303,2915.55296,23873.76425,20958.21129,21422.10288,1.0221341212559174,0.007881726542402705,20550.94816,0.9805678488319124,0.007943995916992626,21329.07487,1.01769538320176,0.007925168977873414,21301.647419999998,1.016386709974809,0.007974816765287673,22950.168719999998,1.0950442479292324,0.008182892709641782,21599.55027,1.0306008452308146,0.008017535104512155,22355.381699999998,1.0666645827101975,0.008045162635366922,22042.33701,1.0517279697679773,0.00805841662094413,22475.27944,1.0723853829417138,0.008072887119625609,22932.29016,1.0941911903971457,0.00813317695578925
1284.209,2918.49118,22551.95143,19633.46025,20084.75971,1.0229862415617745,0.007886058217879358,19283.61954,0.9821814033010304,0.007952487550526579,20025.25813,1.0199556204057305,0.007938553763252908,20019.2719,1.0196507210184715,0.007994655965839679,21665.53601,1.1035006429903256,0.008234483832785352,20317.4045,1.0348356449291713,0.008046227135608038,21052.49177,1.0722761806594943,0.008080838948467341,20771.228329999998,1.0579504613813553,0.00809914814904764,21191.131279999998,1.079337570156539,0.008118856453212945,21649.714819999997,1.102694815092515,0.008185400335699687
1290.115,2922.73335,20910.98967,17988.25632,18412.12701,1.0235637452824555,0.007890932416446178,17687.617560000002,0.9832869426223521,0.007960542714451251,18385.8696,1.022104047936982,0.007953341414710869,18394.896200000003,1.0226058531058335,0.008016389745265142,20003.929490000002,1.112054950415561,0.008292264714588077,18700.70774,1.0396064747647538,0.008078231884883061,19394.32557,1.0781659558873797,0.00812101412815517,19152.008660000003,1.0646951165970489,0.008145263806138557,19556.897070000003,1.0872036022888962,0.008171685993066388,19991.40953,1.1113589429884219,0.008245289017482098
1296.021,2907.15558,19094.13927,16186.98369,16582.09201,1.024409014524682,0.007895436588442986,15937.44307,0.9845838715366001,0.007967352877002485,16583.92854,1.0245224717342012,0.007968370693610196,16611.06408,1.0261988519987197,0.008038071424817439,18159.47952,1.1218569109462049,0.008352238991322486,16918.00441,1.045161021596112,0.008112516257886076,17572.22809,1.0855776731804443,0.008162945385370948,17368.213060000002,1.0729740260830523,0.008194981907377741,17752.16599,1.09669388256485,0.008227944967707543,18163.642740000003,1.122114106485518,0.008309372545760396
1301.927,2923.93298,17247.93588,14324.002900000001,14681.34414,1.0249470237122054,0.007899307893204236,14115.61586,0.9854518990637735,0.00797202181772152,14710.25249,1.0269651990924966,0.007983476862011289,14744.25267,1.0293388498266778,0.008058927130283092,16192.736330000002,1.130461676323732,0.008410368291620523,15043.38672,1.0502222615439432,0.008145883399615384,15634.59429,1.0914961689933753,0.008204346374728803,15469.20655,1.0799499733415998,0.008244052928916067,15826.162580000002,1.1048701044314924,0.008284090528143046,16206.027370000002,1.1313895622012196,0.008373170101681874
1307.833,2919.25617,15386.65086,12467.39469,12787.3989,1.0256672879905433,0.00790067303155518,12292.50133,0.9859719400605581,0.007971849105517351,12827.96669,1.028921198772123,0.007994706225811686,12867.514019999999,1.0320932592533492,0.008073989574050745,14202.03989,1.139134537979402,0.00845652910154235,13149.81597,1.0547364783876911,0.008172354860238734,13685.956289999998,1.0977398751141967,0.008237336260766672,13550.767779999998,1.0868965102122712,0.008284921664552792,13881.69369,1.1134398192378074,0.008331775457827576,14229.1433,1.1413084813471963,0.008426157239052125
1313.738,2918.78675,13641.03508,10722.248329999999,10998.730370000001,1.0257858269544484,0.007898931052429801,10569.987679999998,0.9857995594474354,0.007964756967701147,11046.91371,1.0302795990176439,0.00799932841413331,11085.717489999999,1.0338985955942694,0.008079171664379447,12284.30173,1.145683382059852,0.008479525394206358,11350.17599,1.0585630588542805,0.008185275514546338,11814.07313,1.1018279717459223,0.008254808644754192,11718.64,1.0929274942469087,0.008308816555138133,12006.52302,1.1197766224464978,0.008360954987110815,12319.080750000001,1.1489270133328466,0.008457794139149275
1319.644,2930.81783,12028.86888,9098.05105,9331.41133,1.025649480170811,0.007893044606075088,8957.97916,0.9846041872891008,0.00794923248013278,9382.71877,1.0312888681801802,0.007994465430748506,9416.63294,1.0350164983961043,0.008070583184170336,10459.68673,1.149662347739849,0.008471546133254336,9650.14377,1.0606825260669428,0.00817905701607398,10054.9723,1.105178707477136,0.008250128870564845,9977.65179,1.0966801279929068,0.008307906147491476,10233.0234,1.124748953788295,0.008363873684622734,10503.49084,1.1544770173607677,0.008458628788322098
1325.549,2911.48466,10588.48474,7677.00008,7862.982029999999,1.0242258627148535,0.007883499097607122,7539.060449999999,0.9820320921502451,0.007926007820549122,7907.77463,1.0300605116054655,0.00798068989641486,7931.151459999999,1.0331055591183476,0.00804870403111509,8804.54556,1.146873188517669,0.008429732332752309,8127.6447499999995,1.0587006207247558,0.008153042276680665,8467.46779,1.1029657029780833,0.008222516019640561,8409.29996,1.0953888071341535,0.008281509367424288,8627.4927,1.1238104220522558,0.008337849264791197,8849.77916,1.1527652817218677,0.008425606278639353
1331.454,2932.5912,9482.32991,6549.7387100000005,6693.71462,1.021981931856332,0.007870223180802516,6400.114710000001,0.9771557299268203,0.007897214224028067,6721.75702,1.026263385093113,0.007958624543193259,6728.11994,1.0272348620148237,0.008015637838935854,7425.19114,1.1336621915410727,0.008357898347340532,6885.444979999999,1.0512549102893907,0.008110261618202545,7168.1650500000005,1.0944200016797312,0.008174378346907419,7116.84356,1.0865843471181769,0.0082320623424815,7299.143999999999,1.1144175856749556,0.008285658258880797,7474.91808,1.1412543936428268,0.00836180020617484
1337.359,2939.3196,8675.01739,5735.697790000001,5845.04196,1.0190637955491024,0.007855669695234133,5570.296450000001,0.9711628216730016,0.00786494059775908,5851.25175,1.020146451962909,0.007931067481252477,5841.9631500000005,1.0185270151759511,0.00797435926789203,6391.630029999999,1.1143596235393702,0.008263894554392399,5962.572290000001,1.0395548211057333,0.008054449205877752,6201.57535,1.0812242166615265,0.008111328548779804,6149.47123,1.0721400351185517,0.008164421770130268,6305.917780000001,1.0994159753315733,0.008214343052936973,6440.631179999999,1.1229028124928455,0.008275103925751403
1343.264,2911.05002,8140.6219,5229.5718799999995,5314.70499,1.0162791738890873,0.007838885520003348,5048.49265,0.965373985833808,0.00783128634230156,5305.762049999999,1.014569102738865,0.007898203366551846,5280.79473,1.0097948457685222,0.00792665429891328,5706.3706,1.0911735665826627,0.008152945846152417,5369.562479999999,1.0267690363976791,0.007988783855038515,5573.72344,1.065808744558264,0.008036228471132077,5521.21911,1.055768853874134,0.008083018817423559,5651.068579999999,1.0805987009399323,0.008126714220975004,5753.495349999999,1.1001847726777971,0.008169672434331508
1349.169,2921.15123,7904.00058,4982.84935,5050.6759999999995,1.013612021001598,0.007823241137391183,4788.91503,0.9610796340852649,0.007798274456316515,5028.02087,1.0090653994987828,0.007864029927519946,4995.586520000001,1.0025562021055283,0.007876099670645207,5339.81849,1.071639561007398,0.008032557923734522,5063.412920000001,1.0161681729350296,0.007919125469845772,5246.735130000001,1.0529588116084627,0.007955490748774085,5190.13543,1.041599909096188,0.007993555780190528,5305.56071,1.0647644223881663,0.008030214310519508,5386.532930000001,1.081014606632649,0.008054353865747968
1355.074,2932.48689,7817.55358,4885.06669,4946.47421,1.0125704568426273,0.007809070354572906,4679.39922,0.9578987385328819,0.007768709011588003,4911.84669,1.0054820131841435,0.007831202955824224,4870.5368499999995,0.9970256618953138,0.007828573539947379,5165.26301,1.057357726676194,0.007914666390966638,4925.34972,1.0082461576384334,0.00785048592330163,5095.97747,1.0431745958415974,0.007875786527091784,5036.33011,1.0309644534248927,0.007905099855435402,5145.270939999999,1.0532652400698341,0.00793339382040882,5212.3804199999995,1.0670029194627024,0.007939023383358073
1360.978,2917.69143,7775.96503,4858.2736,4908.84104,1.0104085204258566,0.007797081267461998,4642.1280400000005,0.9555098008477744,0.0077449569116515285,4866.60875,1.001715660888263,0.007803017479938729,4821.36555,0.9924030523929324,0.007788052748531751,5078.91358,1.0454153055521616,0.007811510762223846,4865.47767,1.0014828456758795,0.0077913559384004,5029.84504,1.035315310360454,0.007806083865749674,4965.68943,1.0221098766442467,0.007827396591780797,5067.29032,1.0430228384008673,0.007847514331564932,5124.745,1.0548489899786622,0.007836898936021297
1366.883,2931.4785,7792.33949,4860.86099,4909.56632,1.0100198977300932,0.007788275589208875,4634.79712,0.9534930395119158,0.007727922312357968,4857.502579999999,0.9993090915360654,0.007780776955681829,4802.27107,0.987946596267506,0.007757215769049271,5024.94952,1.0337570916628909,0.007732564428110352,4840.9366899999995,0.9959010759532129,0.007745963369505788,4996.27374,1.0278577705222547,0.0077527828762445055,4926.1667,1.0134350087637458,0.007767322990734233,5025.210529999999,1.033810787911464,0.007781117180643953,5073.73953,1.0437944101750583,0.007757772738285173
1372.787,2941.35376,7832.7794,4891.42564,4936.00647,1.009114077015796,0.007782568018118523,4654.66183,0.9515961546948917,0.007716368674347895,4875.39938,0.9967236014243077,0.007765184398049456,4816.98385,0.9847811669891805,0.007734482188213309,5003.39866,1.0228916942096251,0.007674729239138321,4839.44879,0.9893738852789756,0.0077125708171686715,4990.59198,1.0202735045564344,0.007713271310916971,4918.58835,1.0055531274518157,0.0077222729998787975,5009.40177,1.0241189662652217,0.0077315023204187995,5049.28302,1.0322722640837283,0.007698761017209824
1378.692,2917.91745,7907.9853,4990.06785,5030.87184,1.0081770411197915,0.007777604008665941,4743.70287,0.9506289318290532,0.007708158270113187,4964.0365600000005,0.9947833795486368,0.007753170802043561,4901.89826,0.9823309837360227,0.007717354241619378,5077.06935,1.0174349332745043,0.007631826614334569,4921.43949,0.9862470086453833,0.00768737840400805,5071.81453,1.0163818774528284,0.007684150267864985,4994.85299,1.000958932852987,0.007688697476760522,5086.48278,1.0193213665421403,0.007693918337705163,5121.80461,1.0263997933414872,0.007654237976645957
1384.596,2922.78551,8065.05609,5142.27058,5184.864680000001,1.008283130834395,0.007775503700419958,4888.48632,0.9506474317032146,0.0077030537960576335,5114.274380000001,0.9945556734978346,0.007745449837339122,5050.990540000001,0.982249078771736,0.007706082399879848,5229.66784,1.0169958501094665,0.007602193455215288,5069.48688,0.9858459995700966,0.0076696653539117,5225.70083,1.0162243990669195,0.007663556260547048,5146.06371,1.000737637185945,0.007664267698703908,5238.29781,1.0186740912416163,0.007667130615885792,5272.95659,1.025414067184306,0.007622740705351313
1390.5,2924.59365,8229.25214,5304.658490000001,5349.3726799999995,1.008429230662877,0.007774355798211537,5045.215160000001,0.9510914170084491,0.007700584801002053,5278.31678,0.9950342307521477,0.007740635596211616,5210.4953000000005,0.9822489628356829,0.007700573236976574,5396.41745,1.017297807233581,0.007585529076144595,5230.73056,0.9860635835201522,0.007658024165280244,5390.606490000001,1.0162023625388936,0.007650872978110885,5306.415760000001,1.0003312692048532,0.007649710088142658,5402.75033,1.0184916409199416,0.007650381156852885,5438.607370000001,1.0252511787992595,0.007602647556118098
1396.404,2924.26332,8383.31274,5459.049419999999,5503.064979999999,1.008062861610804,0.007773842921964085,5190.46842,0.9508007751283557,0.0077004679199883935,5429.960440000001,0.9946714202854755,0.007738879828596625,5359.289500000001,0.9817257708577405,0.007698463529643398,5552.10744,1.0170465611941648,0.00758060029514663,5380.080389999999,0.9855342892279586,0.007653435134162688,5546.85356,1.0160841445542363,0.007646039165753235,5460.180270000001,1.0002071514494553,0.0076434876909611945,5558.47471,1.01821293092452,0.007643305443841271,5595.14704,1.0249306444271025,0.007594977401949492
1402.307,2926.87121,8545.9922,5619.120990000001,5666.890960000001,1.0085013243325802,0.0077748080073012015,5344.32878,0.9510969401639452,0.007701685973835488,5589.7209,0.9947678489122547,0.007739438405942617,5519.85499,0.9823342476204625,0.007699168595447841,5717.86067,1.0175720864839393,0.007581949395876811,5537.721800000001,0.9855138926275371,0.007652115458511163,5709.9108700000015,1.0161573100421888,0.007645658262411633,5617.60751,0.9997306553813853,0.00764181219927132,5720.4874,1.0180395492783292,0.0076413421259499395,5760.07935,1.0250854822757605,0.007593715245483865
1408.211,2919.76036,8699.63165,5779.871289999999,5831.76031,1.008977539013676,0.0077758654915659675,5498.730100000001,0.9513585725539576,0.007703164592794063,5750.838609999999,0.9949769331282116,0.007740037160786791,5681.7604200000005,0.9830254230453636,0.007699801771968977,5884.482889999999,1.0180992957716883,0.0075848764277120714,5695.520570000001,0.985406124848154,0.007651160689578702,5872.68958,1.016058885283586,0.007645583060809056,5780.4453300000005,1.0000993170905024,0.007640214102785834,5885.004719999999,1.0181895797890683,0.007640371341791673,5923.254209999999,1.0248072859767783,0.007593163093839974
1414.115,2919.06492,8836.05701,5916.992090000001,5968.16435,1.0086483570066762,0.007776919401599618,5629.9890399999995,0.9514951100771201,0.0077046745955784675,5888.25711,0.9951436507666515,0.0077402086120477,5815.79157,0.9828966274653241,0.0077008415190570195,6025.04008,1.0182606277575739,0.007588072451335447,5829.637810000001,0.9852367083357044,0.0076497397804470525,6010.343,1.0157767508524758,0.0076456430856096744,5916.122400000001,0.9998530182250084,0.007638527875655171,6020.6570600000005,1.0175198763870579,0.007639464714662712,6065.06075,1.0250243126486922,0.007592810059417977
1420.018,2935.00786,8974.9076,6039.899740000001,6094.581320000001,1.009053392002166,0.007778371833408501,5748.0635600000005,0.9516819496079914,0.007706337414346,6011.42779,0.9952860227444768,0.007740525230488969,5936.98467,0.9829607982863634,0.007702013005116906,6152.86123,1.0187025438935513,0.0075918146537171625,5949.64717,0.9850572734838144,0.007648464400325185,6136.7044399999995,1.0160275342583747,0.007645734038662197,6036.42122,0.999424076532767,0.007637018489562726,6145.53939,1.0174902986055194,0.007638158153323319,6192.14817,1.025207112129977,0.0075927605383828475
1425.921,2929.14878,9059.1033,6129.954520000001,6186.6160500000005,1.0092433850553266,0.007779754325177397,5835.26131,0.9519257102090211,0.007708598267280208,6099.88385,0.9950944709456016,0.007741349909438785,6024.609270000001,0.982814676739233,0.007703130319099267,6250.997090000001,1.0197460796169169,0.007596077034566702,6037.91473,0.984985240967171,0.007647223616831504,6228.980510000001,1.0161544412241414,0.00764609165954643,6125.502210000001,0.9992736797662244,0.007636060365804637,6238.875840000001,1.0177686995302535,0.007637666353224293,6282.543240000001,1.024892308662675,0.007593294334278019
1431.824,2913.60574,9090.96477,6177.3590300000005,6235.3412,1.009386239284201,0.007780600862464072,5883.29714,0.9523968270952189,0.007710640138164567,6147.636750000001,0.9951885134317666,0.007741990789687593,6073.441879999999,0.9831777383352119,0.007703793057951493,6302.7642399999995,1.0203007805424575,0.0076004470637090794,6083.35558,0.9847825827277519,0.007646486684791827,6277.7917800000005,1.016258201848436,0.0076463719295588725,6169.86329,0.9987865785421249,0.007634623166022419,6286.36523,1.017646084592237,0.007636742851932466,6331.283850000001,1.0249175771154748,0.007594184316596941
1437.728,2925.82805,9139.32976,6213.5017100000005,6271.79523,1.0093817500534652,0.007782104527002928,5916.734280000001,0.9522382959157503,0.007713210114831979,6182.16288,0.9949563335679841,0.007742378990825698,6106.456899999999,0.9827722249069758,0.007704758572326375,6341.26822,1.0205627222721083,0.007605335815028444,6116.474700000001,0.9843844880828077,0.007645727549607507,6313.9663,1.0161687555083974,0.0076470068896878195,6206.197480000001,0.9988244583584416,0.007634019801206423,6319.096320000001,1.0169943801302985,0.007636321149500036,6368.117549999999,1.0248838492715242,0.00759505007890152
1443.63,2918.7172,9119.86915,6201.15195,6261.654750000001,1.0097567033492867,0.007783066274968546,5910.01696,0.953051466510186,0.007715869905524707,6173.3084499999995,0.9955099471478036,0.007742509947613066,6097.79308,0.9833323113457976,0.007705875790885487,6334.95424,1.0215770055433007,0.0076095574479901505,6104.384719999999,0.984395281589576,0.007645898960025797,6303.408909999999,1.016489994250181,0.007647874631030678,6194.0389399999995,0.9988529534419809,0.00763359468838724,6310.17364,1.0175808770497874,0.007636146464770166,6359.838779999999,1.0255898954387013,0.007596058557986106
1449.533,2922.69858,9094.91263,6172.2140500000005,6232.3699400000005,1.00974624170722,0.007783744421808545,5882.884029999999,0.9531237870792895,0.007719019843699987,6144.77015,0.9955536376772286,0.007742898581186648,6071.097309999999,0.9836174281739304,0.007707521185092015,6309.27029,1.0222053608137585,0.007613417852840273,6078.036889999999,0.9847417540550135,0.00764657008377056,6272.94219,1.0163196122467593,0.007649195023947716,6164.700929999999,0.9987827512236065,0.007634258833520544,6279.167939999999,1.0173282859495125,0.00763622295714264,6330.52072,1.0256482793236894,0.007598005753260425
